originnum,destnum,indices,dist,Dmean,originlon,originlat,destlon,destlat
78,23,[557 924 1142 1375 1592 2051 2307 2479 2707 3126 3630 4053 4070 4271 4723 5056 5150 5645 5881 6212 6509 6767 7196 7528 7825 7897 8470 8630 9094 9098 9522 10057 10502 10680 10925 11289 11617 11992 12077 12287 12459 12708 12815 13379 13704 14114 14459 14544 14695 15330 15488 15491 15962 16356 16777 17121 17251 17498 18058 18203 18330 18798 19302 19609 19794 20060 20276 20851 21210 21275 21658 21968 22368 22625 22631 22972 23452 23929 24144 24289 24384 24527 24834 24840 25381 25734 26108 26381 26503 26794 27352 27665 27677 28173 28382 28885 29307 29333 29789 30106 30453 30519 30919 31369 31751 32056 32063 32404 32783 32951 33150 33462 33600 35396 37004 37324 37720 38179 38447 38568 39054 39206 39426 39637 40044 40181 40394 40847 41387 41544 42070 42263 42716],879,3.0,-81.75520324707031,26.53619956970215,-84.667801,39.048801
78,25,[95 419 909 1145 1673 2118 2536 2744 3299 3584 4008 4237 4741 5174 5535 6043 6301 6636 7118 7430 7862 8340 8641 9101 9592 9872 10317 10928 11276 11553 11906 12490 12856 13126 13699 13917 14494 14904 15231 15581 16010 16477 16667 17170 17619 18005 18245 18792 19243 19615 20048 20232 20734 21195 21535 21825 22416 22817 23131 23416 23767 23862 24239 24812 25305 25540 26046 26431 26958 27189 27473 28007 28352 28970 29216 29566 30020 30467 30969 31362 31648 32474 32615 33065 33474 38611 39674 40430 40982 41685 42390],1607,1.22,-81.75520324707031,26.53619956970215,-104.672996521,39.861698150635
78,28,[389 1326 2442 3103 4022 5168 6012 6593 7715 9311 9948 10671 12069 12868 13614 14518 15472 16520 17155 18470 19194 19821 21003 22037 22766 24304 24702 25766 26521 27612 28594 29415 30550 31337 32132 33122 33584],1084,2.48,-81.75520324707031,26.53619956970215,-83.353786,42.21377
78,37,[69 872 1681 2012 2750 3554 4261 4832 5632 6260 7140 7394 8473 8757 9723 10419 12506 13325 14008 14945 15188 16091 16822 17601 17875 18747 19512 20451 20792 21493 22291 23058 23623 23938 25384 26111 26857 27324 27963 28821 29568 30032 30893 31669 32294 32785 33383],1147,3.16,-81.75520324707031,26.53619956970215,-85.52279663,42.88079834
78,44,[574 1382 2273 3279 3857 5237 5864 6782 7895 9092 10163 10933 11902 12913 13682 14454 15558 16298 17215 18374 19108 19852 21243 22056 22728 24970 25785 26359 27510 28557 29376 30644 31478 32030 33050 33642],945,1.64,-81.75520324707031,26.53619956970215,-86.294403,39.7173
78,45,[67 535 870 1371 1679 2010 2475 2748 3070 3552 4066 4259 4830 5052 5630 5897 6258 6505 7138 7392 7764 8471 8755 9066 9721 10009 10417 10931 11249 11613 11988 12504 12811 13323 13578 13933 14457 14908 15235 15453 15895 16348 16748 17117 17551 17891 18326 18751 19247 19477 19790 20403 20691 21066 21487 21957 22312 22627 23002 23443 23971 24836 25189 25727 26072 26377 26841 27205 27673 28085 28312 28728 29303 29717 30186 30449 30937 31225 31641 32052 32336 32690 32947 33455 33663 42009],1101,3.0,-81.75520324707031,26.53619956970215,-73.10019684,40.79520035
78,56,[71 576 874 1384 1683 2014 2275 2752 3281 3556 3859 4263 4834 5239 5634 5866 6262 6784 7142 7396 7768 8759 9070 9725 10165 10421 10935 11251 11904 12508 12915 13327 13684 14010 14456 14947 15190 15560 16093 16352 16824 17217 17603 17877 18376 18749 19110 19514 19854 20453 20794 21245 21495 22058 22293 22730 23060 23625 23942 24147 24471 24496 24972 25386 25787 26113 26361 26859 27326 27512 27965 28559 28825 29378 29572 30036 30646 30897 31480 31673 32032 32472 32789 33052 33387 33644],1183,3.02,-81.75520324707031,26.53619956970215,-87.896599,42.947201
78,59,[468 1273 2447 3113 3924 5232 5998 6663 7741 9178 10146 10696 12036 12961 13707 14318 15577 16489 17021 18270 19281 19873 21189 21982 22788 24193 24769 25770 26543 27553 28547 29380 30600 31309 32167 32980 33700],1416,1.62,-81.75520324707031,26.53619956970215,-93.221741,44.880081
78,63,[564 1122 2485 3239 3817 5129 5893 6714 8029 9087 9882 10666 12115 12982 13558 14511 15605 16448 17261 18369 19077 19911 21110 21914 22710 23775 24910 25609 26448 27578 28582 29191 30522 31417 32186 32993],1299,2.54,-81.75520324707031,26.53619956970215,-95.894096,41.3032
78,65,[101 470 832 1124 2103 2449 2773 3115 3422 3926 4449 4603 5234 5472 6000 6315 6665 7025 7364 7802 8206 8807 9074 9480 10148 10530 10698 11325 12038 12545 12963 13124 13709 14077 14320 15293 15579 15920 16300 16833 17023 17639 18087 18272 18660 19283 19479 19875 20220 20748 21191 21455 21984 22346 22790 23092 23544 23978 24195 24390 24771 25314 25772 26074 26545 26946 27356 27555 28140 28549 28756 29382 29802 29978 30602 31063 31311 31735 32169 32321 32774 32982 33380 33702],1120,3.0,-81.75520324707031,26.53619956970215,-87.9048,41.9786
78,69,[192 253 555 690 805 977 1140 1399 1754 1841 2091 2141 2305 2599 2850 3013 3124 3384 3472 3704 4051 4110 4342 4527 4601 4889 5148 5322 5409 5722 5828 6100 6338 6411 6765 6821 6998 7278 7445 7651 7823 8104 8204 8554 8617 8947 9096 9399 9478 9755 10055 10178 10446 10599 10923 10987 11340 11411 11602 11802 12075 12201 12524 12605 12706 13092 13306 13493 13702 13823 13929 14222 14542 14589 14888 15025 15291 15393 15489 15763 16126 16209 16354 16563 16649 16874 17249 17284 17491 17740 18041 18158 18201 18588 18690 18936 19300 19347 19633 19683 20058 20101 20290 20550 20633 20949 21208 21370 21419 21753 21966 22130 22323 22445 22623 22929 23094 23316 23402 23728 23823 23919 24023 24222 24254 24459 24511 24545 24804 25025 25166 25426 25732 25830 26121 26172 26501 26641 26680 27006 27333 27427 27663 27859 27980 28285 28566 28633 28875 29080 29195 29466 29804 29934 30201 30258 30592 30743 30950 31134 31465 31525 31854 31906 32191 32266 32567 32630 32866 33160 33246 33317 33530 33727 33913 34032 34126 34255 34348 34443 34580 34645 34733 34848 34911 35007 35150 35211 35325 35513 35614 35850 36047 36163 36361 36759 36903 37400 37446 37722 37724 38113 38300 38476 38630 38868 38949 39093 39247 39513 39595 39708 39889 40093 40249 40591 40670 40780 41034 41308 41427 41522 41677 41679 42017 42282 42284 42498 42574 42691 42693],993,3.0,-81.75520324707031,26.53619956970215,-75.241096,39.871899
78,74,[409 1216 2248 3160 4036 4998 6033 6604 7800 9072 9906 10820 11993 12929 13538 14450 15593 16485 17134 18502 19095 20044 21068 21849 22746 24287 24751 25712 26468 27722 28380 29331 30517 31367 32061 33148 33598],1200,3.92,-81.75520324707031,26.53619956970215,-71.425668,41.725038
78,75,[922 1590 2049 2705 3628 4269 4721 5643 6210 7194 7526 8468 8628 9520 10528 11287 11615 12285 12457 13377 14112 14693 15328 15960 16775 17496 18056 18796 19607 20274 20849 21656 22366 22970 23450 23976 24388 25379 26106 26792 27350 28171 28754 29800 29976 31061 31733 32319 32772 33378],1343,2.46,-81.75520324707031,26.53619956970215,-70.309303,43.646198
78,92,[210 830 1733 2058 2676 3486 4447 4672 5569 6313 7023 7354 8395 8751 9524 10400 11239 11726 12364 13329 13895 14841 15206 16081 16831 17637 17814 18907 19466 20218 20857 21684 22344 23090 23454 24037 25374 25975 26944 27092 28151 28856 29816 30196 31018 31844 32340 32713 33480],1186,3.02,-81.75520324707031,26.53619956970215,-76.1063003540039,43.11119842529297
78,94,[212 566 886 1275 1765 2487 2678 3241 3488 3819 4480 4664 5131 5571 5895 6235 6716 6929 7356 8031 8397 8843 9089 9553 9884 10370 10668 11241 11520 12570 12984 13331 13560 13935 14513 14843 15237 15607 15897 16450 16750 17263 17553 17893 18371 18753 19079 19468 19913 20405 20693 21112 21489 21916 22314 22712 23153 23445 23777 24039 24269 24912 25191 25611 25977 26450 26843 27207 27580 28087 28584 28858 29193 29818 30198 30524 31020 31419 31846 32188 32342 32715 32995 33482 35419 35610 36841 37379 37672 38479 39481 40387 40823 41470 42238 42741],1028,3.02,-81.75520324707031,26.53619956970215,-74.813499,40.276699
79,4,[182 1714 2948 4235 5552 7068 7377 8378 8795 9609 11080 12450 13410 14679 15073 16099 17508 17862 18780 20494 20775 21439 23102 23516 23899 25282 26694 27321 28198 29006 29668 30067 31087 31879 32652],1164,3.08,-117.190002441,32.7336006165,-97.662015,30.197535
79,25,[348 349 397 708 1048 1058 1100 1471 1871 1878 1891 2229 2646 2647 2824 3065 3400 3417 3418 3753 3807 4183 4568 4586 4944 4945 5074 5367 5780 5787 6121 6134 6469 6470 6898 6911 7305 7320 7690 7709 8139 8147 8580 8592 8974 8983 9432 9853 9870 10091 10267 10626 10632 10838 11060 11459 11482 11735 11838 12239 12251 12679 12680 13109 13239 13521 13872 13889 14224 14240 14634 14646 14974 15054 15425 15426 15826 15843 16236 16254 16603 16613 16948 16958 17373 17384 17778 17794 18015 18194 18590 18613 19002 19004 19418 19419 19753 19773 20172 20190 20590 20591 20975 20987 21386 21398 21817 21818 22156 22168 22507 22522 22937 22939 23356 23368 23527 23739 23930 23956 24148 24344 24573 25098 25100 25515 25521 25872 25878 26221 26236 26423 26648 27073 27079 27150 27469 27685 27878 28287 28305 28459 28710 29101 29105 29537 29538 29763 29940 30350 30359 30574 30779 31180 31206 31326 31602 31992 31993 32591 32915 32916 33057 33253 33448 33556 33608 33651 34491 34561 34684 34772 34774 34886 34949 35053 35089 35164 35205 35354 35506 35710 35866 35977 36153 36286 36448 36587 36683 36707 36838 36882 37048 37091 37330 37351 37550 37623 37665 37999 38022 38089 38127 38316 38499 38553 38660 38738 38759 38926 38989 39065 39137 39347 39421 39436 39586 39702 39761 39881 39919 40060 40183 40329 40415 40449 40705 40743 40831 40889 41039 41131 41229 41311 41349 41435 41517 41644 41865 41891 41939 41956 42260 42326 42457 42561 42657 42763],853,1.0,-117.190002441,32.7336006165,-104.672996521,39.861698150635
79,47,[344 393 1054 1096 1867 1887 2642 2820 3413 3749 3803 4582 4940 5375 5776 6130 6465 6894 7316 7705 7724 8135 8424 8588 8979 9173 9422 9558 9866 10263 10622 10834 11478 11731 12235 12675 13115 13534 13885 14236 14642 15049 15421 15839 16232 16609 16954 17369 17790 18191 18609 18998 19414 19769 20186 20586 20983 21394 21813 22164 22518 22933 23352 23523 23755 23894 24587 25094 25511 25868 26217 26419 27075 27465 27693 28301 28539 29097 29533 29759 30346 30379 31202 31237 31988 32346 32913 33055 33446 33946 33988 34435 41675 42298],258,4.56,-117.190002441,32.7336006165,-115.151817,36.083361
79,52,[7344 8019 8364 8700 9275 9531 12533 12910 13289 13786 14126 14375 14954 15063 15481 16110 16459 16694 16999 17557 18049 18314 18833 19101 19520 20031 20383 20768 21060 21697 21938 22261 22800 22987 23400 24089 24169 25003 25296 25669 25967 26409 26707 27131 27576 28118 28554 28928 29657 30056 30556 31046 31445 31710 32124 32314 33166 33361],2149,2.98,-117.190002441,32.7336006165,-81.30899810791016,28.429399490356445
79,70,[24 1202 1620 2106 2352 2902 3919 4215 4808 5112 5475 6671 7190 7474 7927 8358 8858 9125 9743 10108 10754 11231 11538 11873 12395 12918 13418 14431 14900 15176 15544 16070 16992 17565 17958 18397 18700 19295 19863 20358 20846 21283 21661 22678 23174 23585 24055 24244 24807 25345 26426 26892 27282 27537 28132 28329 28947 29426 29622 30234 30683 31057 31251 31820 32127 32485 33086 33345 33717 41673 42296],304,4.86,-117.190002441,32.7336006165,-112.005905,33.435302
80,25,[340 811 1876 3053 3452 4578 5772 6489 6996 7702 8417 8993 9863 10399 11468 13519 14248 16252 16941 17804 18188 19020 19760 20601 21804 22527 23366 23877 25519 26225 26734 28294 29115 29958 30072 31195 31978 32819 33920 33984 34135 34216 34316 34478 34572 34643 34755 34844 34901 35033 35153 35245 35320 35496 35600 35846 36130 36179 36457 36915 37676 38524 39438 40448 41063 41358 41846 42488],794,1.0,-98.469803,29.533701,-104.672996521,39.861698150635
80,47,[300 1810 2151 3021 4209 4713 5465 7203 8518 8950 9844 10545 11402 11775 12557 13396 14670 15161 16074 17771 18089 18912 20560 20908 21715 23333 23731 25495 26750 27180 28225 28914 29841 29989 30885 31738 36527 36992 37288 37749 38171 38397 38995 39520 40017 40255 41198 41605 42452],1069,1.52,-98.469803,29.533701,-115.151817,36.083361
80,52,[495 1128 2459 3140 3947 5244 6010 6762 7713 9299 10131 10880 11935 12890 13643 14299 15600 16332 17032 18308 19172 19951 21268 21843 22691 24899 25560 26513 27622 28341 29434 30376 31376 32159 32924],1041,3.36,-98.469803,29.533701,-81.30899810791016,28.429399490356445
81,69,[26369 27484 28452 29178 30444 31382 32136 32935],629,1.9,-81.202103,32.127602,-75.241096,39.871899
82,25,[40560 41681],1024,2.94,-85.736,38.1744,-104.672996521,39.861698150635
82,52,[480 1246 2438 3138 4062 5011 5840 6608 7728 9199 9886 10883 11886 12882 13622 14500 15713 16392 17192 18342 19103 19970 21094 21876 22559 24916 25646 27514 28414 29411 30429 31482 32015 32975 33881 34330 35749 36332 36745 37533 38281 39272 40397 41547],719,4.24,-85.736,38.1744,-81.30899810791016,28.429399490356445
83,25,[13 907 1626 2669 3593 4225 5499 6252 7103 7432 8342 8610 9594 10381 11169 13277 13915 14906 15930 16672 17419 17837 18646 19672 20556 21574 22336 23241 25149 26004 26804 28187 28863 29642 30250 30909 31851 32462 32764 34152 34449 34493 34563 34686 34770 34787 34882 34935 34999 35113 35160 35187 35282 35331 35552 35687 35878 35932 36124 36170 36372 36612 36781 36847 37062 37274 37605 37625 37759 37903 37945 38041 38367 38522 38599 38870 38885 39112 39141 39355 39402 39664 39846 40024 40064 40165 40214 40378 40440 40558 40623 40686 40938 40953 41102 41124 41247 41295 41377 41385 41464 41582 41897 42059 42079 42317 42509 42666 42721],1024,3.0,-122.310276,47.447943,-104.672996521,39.861698150635
83,35,[41720 42201 42418],224,2.7,-122.310276,47.447943,-117.533997,47.6199
83,47,[1459 1642 2613 2826 4143 4503 5274 5620 6879 6965 8046 8200 9393 9733 11013 11300 12195 12299 13046 13177 14570 14874 15814 15909 17278 17463 18506 18704 19925 20376 21334 21595 22914 23255 25284 26644 26671 27792 28051 29484 29574 30737 31013 32262 33950 34068 34208 35589 35632 35842 36102 36270 36467],867,2.88,-122.310276,47.447943,-115.151817,36.083361
84,3,[149 782 1751 1906 2722 3434 4484 4623 5415 6243 7015 7461 8233 8803 9672 10313 11212 11550 12347 13335 14141 14726 15271 15867 16759 17665 17997 18852 19587 20317 20639 21621 22281 23013 23408 23990 24540 25269 25983 26768 27152 28067 28759 29646 30012 31054 31816 32481 32769 33326],2139,2.96,-122.374821,37.619806,-84.428101,33.6367
84,4,[187 1712 2072 2664 4436 4633 5389 7105 7375 8376 8793 9607 11220 11489 12448 13262 14814 15084 15862 17455 17899 18681 20390 20878 21586 23126 23486 25264 26931 27103 28142 29004 29682 30065 31085 31877 32525 32822],1504,4.38,-122.374821,37.619806,-97.662015,30.197535
84,25,[11 159 615 643 729 802 1081 1457 1494 1693 1908 1924 2385 2626 2680 2836 3084 3347 3507 3557 3954 4092 4251 4453 4595 4752 5127 5219 5582 5679 6006 6076 6183 6396 6589 6758 7046 7071 7389 7505 7857 8027 8062 8275 8384 8658 8737 9295 9332 9353 9486 9679 10073 10222 10469 10737 11009 11127 11182 11606 11709 12029 12159 12392 12460 12965 12993 13156 13267 13649 13826 13997 14066 14295 14615 14837 14898 15214 15306 15449 15745 15977 16016 16417 16536 16685 16843 17028 17304 17537 17558 17833 17854 18475 18523 18724 18853 19168 19380 19458 19528 19995 20108 20427 20459 20725 20743 21340 21356 21638 21690 21950 22170 22206 22226 22549 22882 23122 23237 23373 23421 23882 24327 24568 24732 25014 25210 25325 25544 25650 25960 26052 26509 26576 26862 26885 27118 27175 27490 27528 27991 28015 28484 28675 28796 28898 29369 29461 29595 29712 30039 30770 30912 31560 31723 32366 32626 32926 33497 33781 33844 33970 34158 34243 34481 34521 34608 34641 34719 34814 34873 34921 35051 35110 35135 35203 35296 35348 35492 35706 35885 35928 36157 36175 36429 36505 36695 36921 36968 37021 37156 37352 37376 37574 37685 37736 37809 38020 38082 38128 38438 38520 38602 38643 38763 38970 39019 39116 39128 39303 39379 39478 39570 39648 39710 39977 40002 40095 40122 40327 40376 40438 40600 40682 40746 40887 40964 41092 41127 41263 41291 41375 41406 41498 41515 41895 41960 42025 42125 42315 42416 42507 42664 42719],967,3.0,-122.374821,37.619806,-104.672996521,39.861698150635
84,47,[290 640 1047 1453 1816 2205 2610 2958 3393 3720 4165 4403 4923 5284 5759 6095 6422 6876 7246 7622 7720 8088 8278 8530 8732 8918 9011 9382 9806 10205 10539 10982 11441 11817 12210 12594 13097 13444 13861 14172 14370 14962 15380 15758 16176 16568 16912 17318 17756 18122 18546 18928 19396 19715 20159 20566 20885 21384 21721 22146 22502 22902 23272 23661 25068 25479 25795 26156 26573 27043 27412 27811 28263 28698 29044 29507 29938 30242 30751 31106 31594 31927 36533 36986 37180 37734 37871 38519 38757 39506 39829 40363 40787 41620 42161],414,5.04,-122.374821,37.619806,-115.151817,36.083361
85,25,[668 1265 2578 4139 5347 6638 8075 9059 10018 10964 12221 13058 13797 14611 15524 16515 17341 18513 19341 20126 21353 22105 22853 25033 25833 26596 27805 28643 29503 30529 31581 33199],948,3.16,-121.929188,37.362452,-104.672996521,39.861698150635
85,47,[220 231 449 792 1357 1554 2418 2781 3985 4458 5227 5653 6570 7157 7587 7756 7952 8161 8240 8712 8776 9085 9135 9450 9468 9935 10361 10482 10938 10957 11252 11293 11701 11739 12017 12150 12831 13202 14334 14699 15531 16053 17198 17670 17826 18352 18672 19857 20348 21154 21530 22618 23072 24975 25207 26516 26724 27644 28112 28840 29275 29754 30087 30411 31030 31623 33944 33986 34102 34251 34320 34411],386,4.18,-121.929188,37.362452,-115.151817,36.083361
86,3,[4 860 1513 1914 2758 3602 4428 4857 5521 6322 6980 7496 8353 8624 9651 10359 11494 12485 13339 14663 15222 16117 17448 18032 18636 20432 20620 21447 23159 23434 25255 25930 26834 27133 27986 28956 29781 30228 31075 31780 32304 32675],1547,3.08,-66.001801,18.4394,-84.428101,33.6367
86,30,[265 704 970 1402 1783 2214 2588 3002 3358 3682 4151 4486 4892 5315 5715 6050 6440 6883 7249 7678 8091 8564 8894 9366 9818 10246 10563 10967 11429 11820 12190 12649 13074 13434 13852 14204 14565 15032 15368 15794 16202 16545 16877 17335 17774 18162 18558 18974 19389 19692 20103 20511 20919 21305 21792 22132 22482 22877 23283 23654 23836 24140 24180 24534 25071 25490 25854 26149 26607 27014 27400 27862 28255 28694 29023 29509 29866 30282 30687 31148 31548 31902 32249 32867 33186 33537 41969 42277 42401],1608,3.0,-66.001801,18.4394,-74.168701,40.692501
86,52,[285 478 675 961 1038 1296 1448 1558 1850 1983 2220 2410 2573 2857 3018 3178 3344 3518 3713 4060 4089 4196 4558 4677 4884 5183 5327 5585 5697 5838 6114 6325 6427 6694 6851 7112 7288 7518 7604 8032 8056 8267 8505 8796 8923 9276 9343 9544 9811 9990 10253 10318 10608 10778 11049 11148 11381 11583 11828 11938 12232 12302 12528 12662 12699 13063 13284 13481 13620 13814 13999 14155 14498 14629 14785 14881 15154 15408 15711 15825 16120 16228 16381 16534 16617 16901 17058 17271 17530 17695 17906 18169 18340 18556 18727 18990 19117 19372 19515 19705 20036 20086 20267 20578 20809 20905 20988 21331 21479 21764 21874 22137 22210 22477 22543 22911 23213 23306 23423 23711 23868 24208 24297 24686 24772 25063 25348 25447 25635 25815 26018 26135 26555 26613 26903 27062 27304 27418 27667 27854 28039 28232 28374 28628 29015 29022 29225 29490 29582 29898 29998 30281 30421 30695 30924 31146 31395 31541 31772 31964 32103 32257 32391 32693 32877 33238 33313 33502 33593 33797 33871 33992 34247 34308 34509 34674 34689 34823 34945 34987 35075 35239 35272 35378 35558 35652 35823 35981 36079 36185 36377 36591 36793 36893 36928 37053 37204 37296 37368 37478 37610 37678 37911 38099 38302 38549 38593 38778 39056 39110 39210 39375 39464 39680 39765 39954 40118 40187 40337 40403 40503 40505 40651 40789 40850 41066 41237 41422 41615 41641 41705 41754 42065 42206 42266 42520 42729],1189,5.0,-66.001801,18.4394,-81.30899810791016,28.429399490356445
86,55,[706 1404 2590 3360 4153 5317 6052 6885 8093 9368 10248 10969 12192 13076 14567 15796 17337 18560 19391 20105 21307 22879 24177 25073 25856 26604 27864 28703 29523 30691 31546 32236 33194 33638 35586 36111 36691 37601 38333 39324 41324 41801 42182],1045,2.82,-66.001801,18.4394,-80.29060363769531,25.79319953918457
86,65,[40224 40772 40950 41321 41446 41480 41907 42099 42292 42597 42765],2072,4.78,-66.001801,18.4394,-87.9048,41.9786
86,69,[261 273 631 647 987 1025 1395 1407 1799 1861 2181 2197 2546 2593 2998 3028 3337 3369 3671 3707 4076 4120 4496 4897 5308 5349 5711 5740 6082 6103 6453 6460 6832 6834 7223 7302 7641 7647 8083 8124 8516 8522 8886 8926 9371 9387 9788 9800 10174 10190 10558 10602 10976 11024 11384 11400 11759 11798 12169 12215 12611 12670 13020 13026 13458 13496 13817 14191 14600 14996 15387 15799 16194 16524 16933 17287 17702 18101 18519 18922 19361 19745 20118 20520 20956 21325 21739 22119 22471 22870 23290 23669 23724 23832 23838 23906 24081 24152 24412 25082 25088 25432 25486 25803 25805 26175 26193 26609 26625 27012 27019 27385 27392 27796 27844 28267 28280 28655 28664 29011 29074 29436 29448 29930 30323 30337 30700 30765 31137 31172 31509 31511 31957 31967 32276 32289 32527 32587 32832 32897 33219 33227 33453 33536 40405 40464 40763 40957 41168 41268 41326 41455 41813 41915 42335 42366 42754],1576,2.3,-66.001801,18.4394,-75.241096,39.871899
86,76,[597 1289 2496 3082 3853 5037 5951 6632 7762 9266 9984 10750 11883 12991 14304 15632 17115 18297 19160 19826 21077 22696 24781 26355 27564 28609 29133 30617 31319 32008 33037],1433,2.68,-66.001801,18.4394,-78.787498,35.877602
86,93,[267 972 1785 2216 3004 3684 4488 4894 5717 6442 7251 7680 8566 8896 9820 10565 11431 11822 12651 13436 14206 15034 15370 16204 16879 17776 18164 18976 19694 20513 20921 21794 22484 23285 23656 23967 24408 25492 26151 27016 27402 28257 29026 29870 30286 31150 31917 32848 33276],1237,3.06,-66.001801,18.4394,-82.533203,27.9755
87,3,[483 1151 2341 3164 3783 5253 5977 6687 8006 9221 10133 10786 12118 12892 13780 14467 15550 16396 17109 18420 19135 19954 21169 21889 22605 24690 25654 26363 27505 28357 29142 30534 31259 32199 33030 41816 42483],1590,3.5,-111.979866,40.78886,-84.428101,33.6367
87,4,[180 954 1629 1884 2946 3646 4233 4599 5550 6153 7066 8371 8613 9620 10487 11078 11685 12516 13408 14054 14677 15071 16097 16771 17506 17860 18778 19629 20492 20773 21437 22383 23100 23514 25280 25994 26692 27319 28196 28805 29666 30028 30846 32449 32650 33364],1086,3.5,-111.979866,40.78886,-97.662015,30.197535
87,25,[189 583 720 956 1059 1221 1480 1631 1872 2002 2074 2334 2653 2666 3049 3066 3227 3441 3647 3814 4172 4438 4574 4635 4724 5084 5378 5391 5768 5875 6128 6155 6485 6540 6905 7107 7321 7358 7698 7794 8127 8373 8574 8615 8995 9048 9426 9622 9847 9892 10255 10422 10489 10801 11056 11222 11464 11491 11661 11998 12245 12265 12478 12518 12806 13113 13264 13647 13883 14056 14244 14488 14656 14816 15050 15086 15244 15441 15849 15864 16248 16282 16599 16773 16937 17228 17361 17457 17800 17901 17974 18222 18596 18683 19010 19222 19406 19631 19756 19905 20005 20392 20597 20654 20880 21229 21399 21588 21800 21926 22172 22385 22523 22828 22949 23128 23362 23464 23488 23753 24000 24067 24325 24487 24616 24672 24756 25106 25266 25503 25722 25884 25996 26227 26401 26665 26933 27080 27105 27145 27782 27883 28144 28306 28369 28705 28807 29111 29262 29543 29684 29946 29966 30030 30540 30785 30848 31191 31406 31596 31974 32451 32767 32824 33105 33247 33366 33553 33877 33961 34109 34214 34322 34429 34515 34606 34621 34753 34785 34861 34907 35014 35099 35169 35175 35318 35434 35550 35681 35876 35993 36086 36243 36368 36583 36783 36825 36951 36964 37154 37216 37290 37383 37440 37589 37757 37783 37859 38018 38048 38103 38298 38358 38490 38532 38716 38851 39011 39026 39269 39363 39524 39545 39803 39848 39883 39962 40228 40479 40943 40998 41408 41460 41687 41746 41934 41997 42055 42146 42287 42313 42359 42369 42445 42648 42662],391,5.0,-111.979866,40.78886,-104.672996521,39.861698150635
87,47,[175 602 1364 1747 2292 2843 3224 3967 4242 5199 5562 5824 6744 6991 7523 7718 8299 8718 9314 9456 9899 10658 11332 11920 12790 13304 13549 14397 14732 15709 15946 16261 17098 17629 18619 19055 19881 20196 21236 21532 22070 22744 23040 24262 24888 25372 25607 26303 26928 27695 28078 28530 28794 29366 29756 30124 30588 30836 31239 36990 37171 37747 37929 38341 38830 39244 39807 40436 41021 41762 42431],368,4.1,-111.979866,40.78886,-115.151817,36.083361
87,70,[1360 1578 1955 2421 2763 3988 4200 4704 5230 5566 6573 6972 7415 7855 8453 8665 9548 9940 10941 11236 11515 12153 12306 12554 12900 13313 14337 14766 15314 15534 16007 16980 17429 17954 18355 18687 19148 19891 20271 20673 21024 21663 22621 23191 23427 24034 24364 24978 25321 26519 26819 27308 27647 28043 28599 28776 29278 29586 30002 30414 31005 31297 33284 36988 37169 37745 37927 38339 38828 39242 39805 40434 41019 41760 42429],507,3.06,-111.979866,40.78886,-112.005905,33.435302
88,25,[473 1184 2296 3143 4013 4993 5928 6729 7872 7977 8611 9150 9236 9673 9966 10701 11947 12975 13567 14410 15487 16409 17076 18290 19201 19895 21053 22042 22639 24856 25703 26329 27601 28430 29212 30631 31494 32988 33628 36908 37360 37726 38105 38440 38652 39004 39186 39397 39563 39917 40146 40297 40707 40933 41107 41535 41954 42139 42400],909,4.74,-121.591003,38.6954,-104.672996521,39.861698150635
88,47,[132 224 475 912 1329 1726 2445 2692 3587 4025 4472 5171 5406 6304 6596 7011 7331 7577 7911 7933 8297 8305 8604 8668 9077 9234 9454 9514 9943 9951 10467 10493 10674 10904 11218 11313 11611 11705 12072 12124 12871 13185 14120 14342 14811 15475 15988 16737 16985 17650 18068 18473 18848 19197 19474 20070 20332 21006 21703 22272 22769 23029 24801 25362 25892 26524 26811 27635 28178 28426 28939 29418 29813 30159 30660 30858 31462 31861 33942 34052 34164 34272 34389 34458 34574 34682 34731 34859 34968 35009 35141 35247 35303 35530 35629 35837 36083 36208 36431 36805 37173 37531 37931 38343 38832 39326 39809 40455 40987],397,5.52,-121.591003,38.6954,-115.151817,36.083361
89,25,[407 813 1175 1525 2023 2428 2719 3101 3470 4006 4220 4756 5223 5419 5877 6372 6591 6933 7595 7848 8212 8608 9082 9675 10072 10323 10956 11085 11534 11953 12272 12388 12997 13207 13577 14081 14550 14792 15257 15671 15883 16483 16755 16973 17659 18052 18345 18720 19209 19486 20081 20246 20644 21202 21578 21932 22413 22533 23033 23431 24884 25122 25777 25956 26460 26763 27221 27887 28019 28537 29125 29810 30070 30855 31437 32445 32817 33180 33932 33997 36821 37148 37284 37476 37920 38182 38239 38733 39048 39345 39697 39901 40422 40814 41011 41744 42211 42474],846,3.0,-117.867996,33.675701,-104.672996521,39.861698150635
89,47,[365 762 1307 1556 1995 2383 2662 3110 3611 3992 4465 4619 5062 5917 6310 6548 6920 7521 7844 8238 8716 9466 9921 10338 10856 11228 11627 12006 12296 12566 12821 13360 13740 13903 14399 14783 15325 15500 16115 16512 16853 17127 17435 17965 18496 18650 19072 19662 19883 20201 20762 21088 21647 22005 22422 22672 23225 23567 24821 25124 25535 25991 26305 26790 27289 27697 28158 28532 28990 29368 29634 30018 30590 30865 31241 31760 34170 34278 34433 36917 37083 37687 37947 38401 38907 39497 39995 40453 40985],226,3.36,-117.867996,33.675701,-115.151817,36.083361
