"","Anthus trivialis","Fringilla coelebs","Phylloscopus trochilus","Muscicapa striata","Ficedula hypoleuca","Carduelis spinus","Parus major","Sylvia borin","Aythya fuligula","Sterna paradisaea","Turdus philomelos","Sylvia atricapilla","Turdus iliacus","Lophophanes cristatus","Corvus corone cornix","Columba oenas","Carduelis chloris","Acrocephalus schoenobaenus","Columba palumbus","Emberiza schoeniclus","Hippolais icterina","Cyanistes caeruleus","Erithacus rubecula","Sylvia communis","Mergus merganser","Larus ridibundus","Turdus pilaris","Hirundo rustica","Emberiza citrinella","Grus grus","Motacilla alba","Larus canus","Alauda arvensis","Carpodacus erythrinus","Phoenicurus phoenicurus","Pica pica","Turdus merula","Apus apus","Luscinia luscinia","Oenanthe oenanthe","Larus argentatus","Sylvia curruca","Loxia pytyopsittacus","Cuculus canorus","Carduelis flammea","Troglodytes troglodytes","Bucephala clangula","Cygnus olor","Dryocopus martius","Regulus regulus","Phylloscopus sibilatrix","Poecile montanus","Carduelis cannabina","Sturnus vulgaris","Acrocephalus palustris","Jynx torquilla","Delichon urbicum","Vanellus vanellus","Columba livia","Dendrocopos major","Haematopus ostralegus","Corvus corax","Podiceps cristatus","Lanius collurio","Loxia curvirostra","Gavia stellata","Certhia familiaris","Anas platyrhynchos","Sterna hirundo","Tringa totanus","Scolopax rusticola","Passer domesticus","Anas crecca","Cygnus cygnus","Tetrao tetrix","Phylloscopus trochiloides","Prunella modularis","Phylloscopus collybita","Actitis hypoleucos","Lepus timidus","Picus canus","Odocoileus virginianus","Turdus viscivorus","Falco subbuteo","Ardea cinerea","Gavia arctica","Numenius arquata","Tetrastes bonasia","Garrulus glandarius","Tringa ochropus","Acrocephalus dumetorum","Saxicola rubetra","Periparus ater","Pyrrhula pyrrhula","Passer montanus","Corvus monedula","Hydrocoloeus minutus","Botaurus stellaris","Phasianus colchicus","Gallinago gallinago","Tetrao urogallus","Accipiter nisus","Tringa glareola","Aegithalos caudatus","Picoides tridactylus","Ficedula parva","Pandion haliaetus","Emberiza rustica","Tringa nebularia","Crex crex","Falco tinnunculus","Accipiter gentilis","Larus fuscus","Carduelis carduelis","Lepus europaeus","Alces alces","Capreolus capreolus","Buteo buteo","Fringilla montifringilla","Poecile cinctus","Numenius phaeopus","Anthus pratensis","Anas penelope","Bombycilla garrulus","Loxia leucoptera","Asio flammeus","Pluvialis apricaria","Anser fabalis","Motacilla flava","Perisoreus infaustus","Lagopus lagopus","Tringa erythropus","Lymnocryptes minimus","Emberiza pusilla","Calidris falcinellus","Luscinia svecica","Calcarius lapponicus"
"JX.1397474",33,36,27,0,2,10,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,4,0,0,0,1,0,0,9,1,0,0,0,18,0,0,0,0,0,1,4,0,10,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,0,0,1,18,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,3,0,11,10,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0
"JX.1592318",25,37,37,9,1,4,10,2,0,0,0,0,6,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0,25,0,0,0,0,0,1,1,0,22,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,3,8,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,5,0,8,3,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0
"JX.48584",13,45,34,5,1,8,3,0,0,0,6,0,6,0,0,0,1,0,1,19,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1133526",11,55,46,3,2,11,2,0,0,0,1,0,7,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"JX.1245594",19,38,63,4,2,16,8,2,0,0,5,0,4,0,0,0,0,2,1,32,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,6,3,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,3,1,0,0,0,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,10,0,0,4,1,0,0,0,3,2,0,0,0,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0
"JX.50903",25,64,5,0,0,7,1,0,0,0,1,0,4,1,2,0,0,0,0,5,0,0,1,0,0,0,1,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"JX.1026219",4,13,48,1,1,9,1,1,0,0,3,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,8,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0
"JX.49892",16,57,56,0,0,8,4,2,0,0,8,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,4,0,2,0,0,0,0,0,0,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1433358",19,47,25,3,0,17,4,1,0,0,16,0,6,0,1,0,0,0,1,1,0,0,4,0,0,1,4,0,2,2,1,0,0,0,5,1,1,0,0,0,0,3,1,3,7,1,0,0,0,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,2,0,2,0,0,2,3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0
"JX.1026223",4,13,71,1,0,6,3,0,0,0,3,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,1,1,0,0,2,1,0,1,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,1,3,0,2,0,0,0,0,0,2,0,0,0,3,0,0,1,0,4,0,1,0,0,0,0,0,3,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0
"JX.1026224",5,8,92,1,0,8,1,0,0,0,8,0,0,0,1,0,0,0,1,2,0,0,6,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,6,0,11,5,0,0,0,0,6,0,10,0,1,0,0,0,0,0,0
"JX.1026225",7,13,63,4,0,24,2,0,0,0,5,0,7,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,6,11,0,1,0,0,0,0,1,0,0,0,0,0,3,0,2,0,2,0,0,4,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,5,4,0,0,0,0,5,0,13,0,0,0,0,2,0,0,0
"JX.49817",13,25,57,1,0,13,6,0,0,0,15,0,8,0,0,0,0,0,1,6,0,0,7,0,0,0,2,0,1,1,0,2,0,0,4,0,0,0,0,0,0,3,0,5,10,0,0,0,0,1,0,3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,4,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,6,0,6,2,0,2,0,0,3,0,10,0,0,0,0,2,0,0,0
"JX.1256789",10,13,78,3,0,23,0,0,0,0,3,0,5,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,2,0,3,25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,7,0,3,5,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0
"JX.1026229",8,31,55,5,2,10,4,0,0,0,9,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,3,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"JX.49814",13,35,56,3,1,12,4,1,0,0,28,0,17,0,0,0,0,0,0,0,0,2,5,0,0,0,8,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,6,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,45,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
"JX.1257013",14,33,49,0,2,40,6,0,0,0,7,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,1,0,1,0,0,5,1,0,0,0,0,0,2,1,7,12,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1026231",11,13,15,3,1,11,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,11,0,0,4,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1026233",27,18,20,7,11,20,6,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,21,0,0,1,0,3,0,1,0,9,18,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,42,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.49668",24,41,17,2,0,9,9,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,17,0,0,2,3,2,0,0,10,0,0,0,0,5,0,1,0,11,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,28,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1246987",14,21,21,3,1,13,8,0,0,0,10,0,7,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,6,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,1,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1407558",24,25,9,1,1,11,2,0,0,0,20,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,1,0,0,33,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,10,0,1,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"JX.1026237",12,30,42,6,2,5,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1007074",20,45,53,4,0,23,14,0,0,0,12,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,1,0,11,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1134487",32,62,41,10,1,26,8,0,0,0,14,0,2,0,0,0,0,0,1,0,0,0,7,0,0,0,2,0,0,1,0,0,0,0,18,0,0,0,0,0,0,5,1,13,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1592350",9,16,13,2,2,1,7,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.58710",14,39,36,2,3,10,2,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,8,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"JX.1026242",21,17,44,4,0,5,4,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,1,0,0,0,4,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,2,21,0,0,0,0,4,0,9,0,0,0,1,0,1,0,0
"JX.59994",9,12,37,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,0,2,22,0,0,0,0,12,2,4,0,0,0,0,0,1,0,0
"JX.1026245",8,16,27,0,0,6,2,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"JX.55515",13,18,29,3,4,13,5,0,0,0,9,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,2,0,11,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
"JX.1127835",21,39,42,7,1,15,11,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,1,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"JX.1592968",20,32,24,8,4,17,5,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,13,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
"JX.1026250",18,18,41,1,2,19,2,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,9,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"JX.1245229",22,37,22,3,3,30,3,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,1,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,1,0,6,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"JX.1592943",18,34,15,9,1,19,1,0,0,0,6,0,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0
"JX.1026258",15,11,48,2,0,7,0,0,0,0,4,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,5,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,3,0,0,0,1,2,0,0,0
"JX.1026259",2,13,33,3,0,10,3,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,2,0,0,9,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"JX.1026260",19,4,41,3,2,9,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,16,0,0,0,0,0,0,0,0,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,16,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"JX.1026261",9,11,31,2,0,9,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,10,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,7,0,1,4,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0
"JX.1026262",1,6,53,1,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,1,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0
"JX.1009834",6,12,19,1,0,7,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,12,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1133892",11,16,22,1,0,4,5,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,1,2,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0
"JX.1024606",9,46,22,3,6,11,1,7,0,0,7,0,3,1,1,1,5,2,8,1,3,0,2,10,3,0,3,5,7,1,5,2,4,2,0,0,4,3,2,0,0,3,0,0,1,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,1,0,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1024607",11,61,35,6,3,14,6,3,0,0,15,0,12,4,2,1,0,0,6,4,1,2,10,9,1,1,10,2,14,0,2,6,1,0,3,1,12,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
